gender,location,Earnings_Stability,Transaction_Volume,Avg_Rating,Fulfillment_Reliability,Timeliness,Complaint_Rate,Engagement_Duration,Repeat_Customer_Rate,Cost_Efficiency,Nova_Score,Credit_Category
Male,Urban,16140.729222774145,56,3.7044594792390444,97.30445234950713,95.88485797326346,0.0018206389086346364,31.043118583219663,17.399732178262383,1.7269830998753395,681.8113569622873,Good
Female,Rural,12028.360828566872,44,4.6346956079995,96.73185736626677,98.63791413666848,0.014750432141565661,49.61529867453105,51.122482377356526,1.192738689071302,783.7154809339008,Excellent
Female,Urban,10132.45000479395,57,3.9499780371398785,99.38897867500302,80.42235301365574,0.1390108466440494,39.655693363655786,34.14630358369438,1.7222959168434067,572.3091486535832,Poor
Male,Urban,11567.359858211392,49,3.7285551863490136,97.50588891055027,96.81918813494683,0.03491093902655738,22.45754632124005,31.814157757072135,1.4605196464623205,548.0752264445721,Poor
Male,Urban,13060.88885267883,59,4.281318123456067,98.42466405796687,97.73574176725444,0.03377290089967544,46.57885405735175,41.30268748462633,1.0201840672164129,688.759146020313,Good
Male,Urban,17015.245229542124,54,4.13306067855205,94.6070979656546,99.92204828146049,0.08536855005010657,22.789590551995104,53.06853400669017,1.334901768337106,688.4560766813224,Good
Male,Urban,11579.423109153082,46,4.4632361561891365,93.63787173240232,76.4532231178687,0.06984486916021788,38.82999100477443,59.779012136360464,1.02156956067166,583.372442300616,Fair
Male,Rural,6631.949553885029,43,3.7588563034382996,98.21460429080494,88.08545715387335,0.6063187949101032,32.26452049430802,61.58828067347023,1.2529100206383905,606.1515227589191,Fair
Male,Urban,14321.700710473564,45,3.5311455038127235,99.91292811187904,99.21271636959494,0.6380433722945457,17.30123579413505,72.68732450857665,1.187758843307914,524.4429087256012,Poor
Female,Rural,9123.224466722802,51,4.088252564596164,98.47660811634458,91.42963069681593,0.35391899933537174,21.40299508231247,39.51587120213014,1.5904614636987295,583.0513883215098,Fair
Male,Rural,7772.481635083829,50,3.735797491591476,99.597261611219,88.57339120097826,0.16786060319046614,28.8674720025981,56.7210952408796,1.7942736379277628,510.1798896614475,Poor
Male,Urban,13056.409038477515,49,3.7346719695047006,96.30824401160649,90.81848929239122,0.33921562816695,11.083604351477849,40.607261139067454,2.191073548949604,555.9757412883941,Poor
Male,Urban,15918.60292542491,42,4.516887709875061,98.70110943020109,84.34384217726833,0.2154185969072549,20.92460182388103,43.546573079551436,1.2943175851591486,578.0493112791595,Poor
Male,Urban,11278.358381016944,52,3.888156385639483,94.34226717451325,88.81863936528099,0.09909245236689776,21.19214189547968,50.907992914391926,1.8787062096316973,608.948305982142,Fair
Male,Urban,14489.721661547888,46,4.759983081113063,95.69848646720718,85.41287519848892,0.10109060471891254,15.984651931903247,46.39924601140232,1.3903470246124525,646.7806758064858,Fair
Male,Urban,15045.740989127298,55,4.272109975627046,98.85321722100515,66.94185863245342,0.07248093670921457,24.398922801472565,64.24105136084238,1.930719465687472,658.6799046738737,Fair
Female,Rural,13069.081058849903,54,4.279757463924229,96.20902565040747,95.18114018645797,0.015661181622289258,36.09073248075212,50.36631150561879,1.7958737541143253,658.3907371053909,Fair
Female,Rural,9182.705610472565,55,3.8619179237539325,96.5007667394043,91.99240036932206,0.038173891142342264,13.098525335252857,60.86880691369172,1.4039660601314237,567.4667603879496,Poor
Male,Urban,9636.753826199843,50,3.8357223875626842,73.69579537346054,64.56774778253669,0.1577466046936127,18.79452773705112,22.23731361440216,0.8170235569446335,536.2724397425602,Poor
Male,Urban,10045.740685124214,55,3.7384511631936763,98.8347654561409,79.30455000057624,0.012691247785756572,33.41666993641398,48.67549758675596,2.0330105805597585,474.95616939902567,Poor
Male,Urban,15372.92401636741,51,4.560622932122822,93.99118075959888,97.74109942196084,0.17986593803376638,36.09859269907827,81.72046022702365,1.60724284375323,697.5809786930553,Good
Female,Urban,15002.179464012435,52,4.397683448424179,93.03194934251194,84.34134639504023,0.16883858785801015,47.863300306765915,37.88268160114235,1.8841047373777948,742.6182543335257,Excellent
Female,Rural,8609.265968214146,47,4.111844694480839,95.96606658102267,96.92708185416453,0.470891211509821,60.78225648923298,67.23527261873187,0.7223826631974279,630.3810195741368,Fair
Male,Rural,16488.24226717627,55,4.6719637871717925,95.344629142695,97.37605561219111,0.1359589163535319,19.174356340851045,64.03585948853542,1.858996700585685,604.1094256227276,Fair
Male,Urban,9770.908100238503,40,4.703887977250538,96.01150932829331,87.68870631778675,0.11706689799762922,7.3621557555084,62.08720460274476,1.3227558239772184,715.3980840950005,Good
Female,Urban,15998.392254102178,62,4.038371400778131,86.43234616759811,89.38764988860427,0.42691668044659453,15.167914873065028,59.41054204039376,1.6561925029693665,505.41619339764475,Poor
Male,Urban,17558.99631761563,42,4.476732329359222,87.3934526331141,91.43207499489957,0.09655562612136326,21.713746089809042,9.332902833256242,1.922385378364484,747.2077417152499,Excellent
Male,Urban,13329.272817980092,49,4.868157170625239,86.16169208728387,91.77569253178373,0.08222357157410176,26.690981420015635,53.501222173284575,2.0023474046938774,657.0945708138779,Fair
Female,Urban,10690.828469257507,55,3.513510573769877,94.00447714478229,89.83765139039303,0.11298740336737964,28.425382170564173,28.51935240008321,1.1619497336828055,471.0741321841552,Poor
Female,Urban,10756.36591765496,52,3.4126479403302508,98.62621434897923,81.83256080697947,0.06463823833054011,33.4436037887435,40.365468722910265,1.6815998711055835,523.6346290360669,Poor
Male,Urban,12213.729398911379,44,4.210042389338875,89.20092996468408,88.32408670711244,0.25316455707401936,13.8473850091172,36.03699005077594,2.1363759131320306,648.0352061088504,Fair
Male,Urban,16242.6123342041,49,3.997609389378517,90.01011660500083,96.31379579689133,0.019026636571963997,36.695133615191466,45.54194096331694,1.2655025355213727,639.8311284788838,Fair
Male,Urban,9400.372561900458,42,3.630509962531602,91.72417399277147,99.01512334127305,0.11854994964486616,14.954889940423849,51.9553166175249,1.8105793097121996,543.2831625111587,Poor
Male,Urban,7483.701902761673,57,3.7246530660000063,99.93209655266809,74.50016393738007,0.5625488168536845,21.229733121149234,77.79851056473096,0.8363860758959324,573.7125280426508,Poor
Male,Urban,14086.16497170791,49,3.8862481881275657,95.92251417020037,91.38392613316076,0.1144419352167743,40.64733968847154,58.448456751628036,1.4352926397187942,612.2761917737686,Fair
Male,Urban,14744.838253777241,47,3.6490941352240673,97.7951593376576,92.49873940134447,0.2764180506369738,48.90471901532908,45.04955909008372,2.1126343989759113,576.8871841750207,Poor
Female,Urban,18903.908340397804,50,3.8592608288705663,81.10426228453053,90.70438377310384,0.04602464886152687,17.76868825875974,41.32217844746175,1.4859401498803764,575.1520117833427,Poor
Female,Urban,8853.043074199808,55,3.588223891833377,98.23144213483248,90.40224471372996,0.011997409185134601,32.230076159935024,72.46623022179563,0.8577410236708612,499.8913740999172,Poor
Male,Rural,10706.243139496291,54,4.437040956358894,87.99942166753867,81.69171626420551,0.0904335234334707,20.151600943440222,56.753139434406634,1.3252683580256355,665.8668559924444,Fair
Male,Urban,16485.512296361434,58,4.5449354509531865,97.8521287918368,90.58532619654815,0.5676985203012052,39.80153910586177,88.01845369298015,0.6836454333265299,689.6922709056574,Good
Male,Urban,13362.586502808195,51,4.663235021398494,97.18330688931431,88.63944039933187,0.1672984342488658,12.722842982282309,40.343971580903876,2.2486481067997532,713.0994382945825,Good
Male,Rural,10551.630067893113,57,4.804648969377216,94.39666364088339,92.81275537548065,0.17712657800273224,4.9349492763973615,65.01938899664263,1.9288955629791826,651.0355525856959,Fair
Male,Urban,15369.716490788624,59,3.5046467555335696,98.78020560954934,98.13159858397819,0.37169288089470964,32.609928836679174,41.62949543338212,1.3014819416400902,583.524113741962,Fair
Male,Urban,11201.833107380206,42,3.7645987650117814,97.04745263780026,92.9570124264662,0.0894188948568112,41.93373351692176,46.86537053180208,1.9329330547494388,722.1904941473357,Good
Female,Urban,15554.232525862446,43,4.580327564555794,96.68869062435445,94.0735902950708,0.3380875231332605,46.02015241485162,60.26278206197756,1.8706453725235312,636.5860489163622,Fair
Male,Urban,9239.310423429173,51,3.545733278370902,98.95983444724777,93.56126452839585,0.38396135961360994,26.809135003253648,53.628880876852335,1.2812829155698375,569.1587437754982,Poor
Female,Urban,8441.70489015131,42,4.363217072510734,94.01664301864272,92.92325656172437,0.04835838914268916,11.963108753384184,39.984738327912865,1.7209920117101791,669.6360949212973,Good
Female,Urban,12179.23594326301,41,3.658001118712635,98.2284605303409,98.36401762267501,0.25350042556569535,42.33546802169667,52.77974452149245,2.3784493058978633,594.0608527401258,Fair
Male,Urban,5310.1306393103,42,4.259640997541097,90.29700216738458,66.986181020944,0.11708206270451518,39.680596863986324,41.558238798916626,1.6316446163987242,558.2884091862135,Poor
Male,Urban,13254.09891013871,51,4.943459171297548,75.3886619553756,98.49522637020908,0.1610542253488773,17.505223359111834,79.62004554724217,1.444003467866829,654.6604058368908,Fair
Female,Rural,6631.968576102986,38,4.338856122145189,96.49548997497922,97.94344544962011,0.0871163351957335,1.3412239642061863,52.73235896905958,2.0098857786616335,617.3982439108436,Fair
Female,Urban,13847.26156169913,43,3.9307619287551905,97.77268457398573,79.68346439909725,0.1775023045805965,31.739127906879972,63.18825274632383,1.2946377948878447,491.3678055998296,Poor
Male,Urban,13556.378314350837,57,4.53350600618303,98.80030481168502,91.46124535528317,0.01814224169317637,33.023886489150364,55.718588040691735,1.5927468623019734,661.3285146138193,Fair
Male,Urban,12796.112841505548,43,3.5083430575550465,92.57847634953816,91.93312536810474,0.36173023491114237,33.275809014442885,45.563297889510714,1.0294130478044228,557.040667937864,Poor
Male,Rural,12162.842102222134,50,4.925747925483002,99.43905788343115,96.73590133303276,0.20379337081331675,30.445151465219624,58.150353650262005,1.9607610683563856,765.4864631700824,Excellent
Female,Rural,11570.703544965922,49,3.8961689921122233,98.85537435197372,81.62516318431898,0.07954020507782315,32.962150444866275,46.008183272145956,0.9739933633792466,500.1809912071062,Poor
Male,Rural,10302.848461505257,47,4.970174464922357,95.71491521482699,99.90553368137661,0.2060952040426561,37.20324027168195,38.529643416499475,1.7014903855629746,595.455894137187,Fair
Male,Urban,18493.020941431394,48,4.514621396383131,97.84733343547497,67.90375107567405,0.16823858123422522,30.91122884380641,49.81070183756523,1.5403386382776667,666.7722113792323,Fair
Female,Urban,14179.932080657329,57,3.8130955459400937,94.79892519382669,96.11217241873395,0.05106790251719521,20.638556149472866,49.21576299469357,1.0276559936435676,587.0394989682193,Fair
Male,Urban,15315.724261932632,50,4.422900327857519,99.56564555585761,81.10192612072635,0.16799340932818763,49.964017751648,61.84338673479549,1.1175455164001937,750.8362875656555,Excellent
Male,Urban,16219.239231917778,66,4.070374225043482,97.29025290986485,98.93368663347256,0.11424622900718895,20.529753764882138,26.66718467619817,1.290449330047496,640.5319603268375,Fair
Male,Urban,15004.44813712627,54,4.464195954915952,99.70744370991613,85.20164539671859,0.11680037070509909,29.62566808203656,19.554550013100535,1.811257920684662,715.4265573294525,Good
Female,Rural,16310.223943258254,45,4.545411257902516,97.47475544419353,91.09781801637676,0.2844918860118315,21.4428950758011,62.12641093042345,1.996569633141295,644.5468347304986,Fair
Male,Urban,13498.02065446359,53,4.206193886065495,98.9782546426487,99.93225876872468,0.3510123357807474,26.912097470682056,40.2102392996116,1.3776675309869213,621.0136427626201,Fair
Male,Urban,12979.115962491816,43,3.833175801458272,99.21669340328665,98.46114862375192,0.25958703591186555,26.032255098759393,18.414791971713445,0.5255613909401541,600.3157848966689,Fair
Male,Urban,11051.283736580153,51,4.972179677279967,94.35258646723092,96.79193148919771,0.16162494226979612,4.912772319858462,19.82307431298618,1.9697289520201142,700.0568323386543,Good
Male,Urban,12231.178190320054,52,4.118970391028756,99.26834674800739,84.37328419831324,0.014740421428706567,13.162286397037816,60.914881339404616,1.843212978276051,599.6378952127612,Fair
Male,Urban,10806.326292846514,54,3.7645818115329965,89.54805805742184,91.93666794346662,0.019731419520767384,14.861648885584046,46.777816340563405,1.121284070417579,631.0326177229521,Fair
Male,Urban,15031.635739004618,53,4.608819993579445,90.51184515490324,98.46885319890592,0.25846915700628426,32.96141554877181,65.25700959159532,2.46363944029909,634.1618634646503,Fair
Male,Rural,8723.593569337472,38,4.482919135377974,98.32764822246621,99.22769669112243,0.1273800926995459,11.826217253366224,46.774833653300895,2.1701519624807757,527.7903155583591,Poor
Female,Urban,13221.376509694383,58,4.583147871444959,97.67115466355891,96.18009992184513,0.07074072757283213,2.6626267059261544,33.582709034475116,1.049023999256928,664.853425798827,Fair
Female,Rural,12476.844682471057,46,3.3974389128867815,99.97302292003785,90.10781775317963,0.016409603742865427,26.827337228422074,61.15549587612831,0.7592430224784504,630.6744548703879,Fair
Male,Urban,13450.971659785662,35,4.020971979026937,99.61524166024502,94.56748430011129,0.025871970240529715,14.899169446012074,55.736448981657375,1.1245581414473667,602.3848117398746,Fair
Male,Urban,10312.25537329022,64,3.9717948404689083,99.67742821935403,98.65726158530164,0.3642916479393189,24.23488438386359,35.68141443128579,1.6896935689217363,543.3517216867178,Poor
Male,Urban,15096.834742017954,45,4.885756712064898,98.15354279024561,96.99527370145188,0.30344337740238136,36.70436427189844,35.578416997688315,1.2886506412946912,734.8596880573327,Good
Female,Urban,12743.980874392159,59,3.9037673299229496,99.06597085553692,97.10690980053599,0.2529675811898506,28.796770892067833,58.14311259286066,1.3460039235824155,600.4121429684914,Fair
Male,Urban,5000.0,51,4.290846476288929,91.75416994620439,94.70719437876767,0.16274492877738733,42.7201504329411,43.6723001878438,1.5575181686985557,562.3347724456655,Poor
Male,Urban,10049.94492824984,46,3.5052878406681667,90.96047694419364,83.32485241134138,0.11275653514474854,16.70563092406348,43.31952567108975,1.4187163805814915,481.5666226131479,Poor
Male,Urban,17203.3967092082,34,4.712220649561917,91.3425460143765,90.96856722165539,0.13830740032157218,30.60618925448188,57.911970333545014,0.8554625505050983,748.5275988770302,Excellent
Male,Rural,14835.020695862444,47,3.6709681344639473,96.53324363596735,94.52197109853671,0.06280295976233337,9.648527068679854,43.01756183286894,1.730458664439858,653.451952561619,Fair
Male,Urban,14578.333630195595,44,4.823498694320573,95.52579159269277,95.01059975167294,0.02906977185773653,28.553176375415518,48.86320229587149,1.89104130304195,651.7126213689821,Fair
Male,Rural,13049.375891243742,48,4.602663920084557,97.6246710818102,97.36967148900526,0.004034156236354411,22.001797126240845,35.80876667114918,0.5,663.0097074882221,Fair
Male,Urban,10665.118056226405,39,4.334585013175095,99.74550763947069,90.81882141571039,0.9302475118885158,24.671424507991247,40.19484082575623,2.373652221321115,637.019137032758,Fair
Female,Urban,12219.566743782823,46,4.484920273074831,99.34654231987135,86.48747541681698,0.02335152368071265,30.20446916534266,78.29840459190618,0.9022341958591766,666.9632977739614,Fair
Male,Urban,16706.09980137891,47,4.689335372563065,98.53492948343839,87.96212189814287,0.0278459760945933,28.10356338316,46.2982793624466,2.739891197952557,749.0973005019348,Excellent
Male,Rural,12136.08386853329,55,4.627611567868588,96.62922080805119,88.6669046451993,0.40663640130947765,16.165039302603866,56.79500627602551,1.8345262232286688,651.8388036768915,Fair
Male,Urban,13194.845151661155,46,4.491345309838083,87.49753816383713,96.01405743907505,0.14865563548985103,26.484881297034622,57.93673254288463,1.1097181672260166,575.9177908362461,Poor
Male,Urban,12439.574371320943,44,4.82103494816996,86.42053864250103,95.06079709342751,0.05012346322944324,33.11046587245291,65.03088193489418,2.0119968316716474,600.579664079715,Fair
Male,Urban,16523.416003704122,55,4.134534026760789,82.40654983104966,88.65888019506738,0.11252474991860058,51.52490928388762,53.25002216646707,1.6448373366194984,715.6567823623426,Good
Male,Urban,16366.096460650439,68,4.349250485814981,91.20524360750149,92.78707390336119,0.30105825513832496,57.46079059617469,52.10217150653697,1.5119737367641637,624.0023770651342,Fair
Male,Rural,12706.662964460342,68,4.9540703222222575,93.16552936826452,88.27478306028654,0.40716229146102856,14.754307671834859,63.892520500707086,0.9523275781355921,760.2811321967112,Excellent
Male,Urban,13198.825198247683,49,4.058369998724429,98.71364453677583,94.18907965939398,0.13933030861446122,21.932118699959005,25.843936763507504,1.1180728673651616,603.4946550760515,Fair
Male,Urban,11929.730542699635,62,4.62637548009175,96.50272949238482,99.82854137662896,0.4502131730904299,31.530836274780526,83.3749675939874,1.22577474327501,649.9304172225255,Fair
Male,Rural,12817.184985196018,44,4.087707956875078,94.21502860454757,69.02243700177138,0.11022201648550752,35.52315450593361,44.72158975955566,1.4490805574809664,568.5410777767593,Poor
Female,Urban,9694.270465076559,42,4.079099019008183,99.3763206719487,83.41791240526881,0.041993131642331705,28.774761220546203,66.67845072328697,1.9774447648417046,556.429838462071,Poor
Male,Urban,10316.290457240373,54,4.003450087100425,96.06920929827807,96.15036464007906,0.46369992036822094,22.06865914205095,32.35818245991911,1.2449502495275828,641.9582418235966,Fair
Male,Urban,8646.72591764518,55,3.7296143229055225,91.61404540418559,98.76067225907977,0.21826593977654685,28.429053523865353,59.18392073385037,0.5,606.5214385968223,Fair
Male,Rural,14199.835933882468,63,4.958304859885689,98.76550512949731,98.8740105989986,0.2051597239938064,47.47816539279377,64.87742104034571,1.5411845610617996,703.4762410202836,Good
Male,Rural,9212.30010847017,43,4.1709584801840425,97.34181245942153,94.09676603698477,0.48861226562112425,16.88368197133374,55.249127498003375,1.595133994889278,559.09708861436,Poor
Male,Urban,14212.023360254876,41,3.9190210607176112,97.3954198444616,99.2415432022832,0.47244665512117645,28.219081937223887,28.89201809418311,0.5,621.7592230541295,Fair
Male,Rural,10729.828322190704,53,4.469424816167605,99.14491737424753,90.80214830215935,0.24469397883260002,12.313016910254069,55.69398305987235,2.072027825546755,637.382866315395,Fair
Female,Urban,21692.6169703658,49,3.5564032646616566,91.49273542478157,95.10294152873792,0.28476650045906055,18.265372916777316,73.64697859687158,1.7208242913472065,634.4432087551454,Fair
Male,Urban,14325.716362107509,46,4.315110167656601,88.11637143250353,95.16217496752627,0.06795788145299687,26.97496003169108,67.93077884180907,1.6620032904275719,613.4594230204607,Fair
Male,Urban,7413.577722263969,44,4.361175694565674,94.12316567983105,83.65692596623855,0.12032310393110034,30.801999692011695,46.29420335083362,1.0442237909239251,607.1110977065078,Fair
Female,Urban,16526.30726978975,48,3.680113972942383,95.48665658296369,99.07941972165763,0.6135978300404864,5.362578584560065,43.81135233735496,1.0078243849211739,659.71731429896,Fair
Female,Urban,11838.547109182948,36,4.791238742635766,94.36130423871086,83.31583612571231,0.6251570644188148,26.074412065002804,44.357453668512996,0.7182922093451513,605.9827740124024,Fair
Male,Rural,10537.634105029912,42,4.392017838827874,95.3301583579412,91.39140498529389,0.04615002883655207,9.640357086014527,53.78795810850608,0.9313565435240532,647.8728470622455,Fair
Male,Urban,10982.46321096987,41,3.8339257270562994,98.46083271295234,95.3264275705937,0.036283511111927895,45.8164456020997,17.43905027865644,2.253412265912198,583.7382361687105,Fair
Male,Rural,11548.811922528079,44,4.750159674631714,96.71712306537741,97.07129700322952,0.39216565855971,22.965232409359817,31.859534021632346,1.4586192329929544,647.0647889054505,Fair
Male,Urban,13547.539413024464,43,3.9605565555962565,84.98952737580701,96.53369478033787,0.3500795401449701,40.630125886238744,81.73936570525873,1.059833603860014,595.8763011076132,Fair
Male,Urban,11063.568467054114,44,4.594864067991874,88.24676404598657,99.47207845923228,0.3138068069465528,29.382307202085364,45.600651612513666,0.9677800117085873,621.3651385189098,Fair
Male,Urban,11475.566438540714,44,4.442561705612184,92.91368762908562,98.51192216984508,0.25071430952545537,27.67217338149689,28.0043056429325,1.5910128786573834,566.4075193417829,Poor
Female,Urban,13303.858399264951,58,3.627338687499696,99.6872952474818,98.06528453634628,0.026416115666507978,28.793999344877967,66.47535463153382,1.4271915447528818,571.6585652770354,Poor
Male,Rural,5076.034709399341,51,3.6417133658865293,93.85500313998901,96.32504333525821,0.1972899768305766,27.721389600760183,86.22076268465977,1.6486470769472783,562.0870788204346,Poor
Male,Urban,8675.507588488894,31,4.411267741335734,96.36789272217932,95.19782563618203,0.02977326127044557,6.000934831358357,69.46981540902993,0.658509679906552,530.2880308405607,Poor
Male,Rural,15308.479845049947,54,4.502452978472959,99.0717013269409,67.63832966958292,0.08604243432661897,5.936601872549261,56.60653408366718,1.7510504368722928,649.5959756442687,Fair
Female,Rural,11885.943408016617,50,3.585689358243009,90.94938030042728,77.98172549480651,0.08563883698487165,36.43660025632739,21.132818957826043,1.9257422526800418,610.6149986966284,Fair
Male,Urban,11425.273039777661,52,3.759074251020957,74.24898118058746,89.22424472008899,0.052812418899160433,25.038384792342057,60.73365458979849,1.5519761297186283,477.0349475231243,Poor
Male,Urban,7911.751505389494,48,3.575135522679342,98.88930949651258,94.48511459839604,0.8866243596479004,25.09977618990331,43.5304682274338,1.2374370700130308,493.6829550154121,Poor
Male,Urban,12831.051505160569,44,3.7017478663884544,97.99181861482288,93.70580446898855,0.1214533977047903,8.66437587325476,44.569121416494156,0.5,623.8148031081425,Fair
Male,Urban,15955.576275343317,31,4.382115388411013,92.77130529705542,94.07679972701615,0.05776515799280558,7.9114138032586965,26.624590737349163,1.4794681841384723,632.2397382602653,Fair
Male,Urban,20917.618313949824,45,3.8009536019908627,98.57114760704125,77.25442466540103,0.196067011203594,40.52438391173425,33.24595865741635,1.0231594420938972,600.1442175549465,Fair
Male,Urban,18676.169274987093,47,3.932992209545042,93.6531226534902,95.52386563036637,0.021597686177899443,19.12373344681376,61.98317608339868,1.7514019357956832,587.4977878127463,Fair
Male,Urban,10339.185939614394,56,4.332876186117955,93.01502420241158,72.58599916106493,0.25849671193791074,12.20641731450466,57.84290549621479,1.2004332479752065,601.1876414384611,Fair
Male,Urban,11512.601405847128,56,4.1212165025819,90.60838588218667,72.80897882439244,0.14600073897210084,39.941812931534685,58.039293315759316,1.281339359489821,601.8526941199095,Fair
Male,Urban,8585.502309289983,58,4.767835443356054,87.65155766288056,73.07491084487133,0.254870456665462,16.31366547402778,37.9604392900569,1.8704577204048078,624.1395013752001,Fair
Male,Urban,10475.034800128145,47,4.356591740886504,97.87551708884527,85.1528679900086,0.1612262944822761,28.424669731448617,48.0951387690538,1.552716403919534,617.1399944760325,Fair
Male,Urban,12361.470510625744,45,3.6980977799429895,99.58316667926165,96.00128293971648,0.23821564086980396,22.18186546172928,49.22853984403668,1.9190088877604068,612.9384527506494,Fair
Male,Rural,10113.800658603333,41,4.076480164705305,99.26073200775684,97.80598475367098,0.058181841709286836,32.633133757296804,35.711398049859966,2.209876848046347,607.5118714289487,Fair
Male,Urban,19163.701919738294,54,3.888145207001312,96.4887437508753,98.9795421409052,0.14191699484754106,43.906848325652234,68.06502077436484,2.043242176091055,695.1804208622791,Good
Male,Urban,9053.929172571354,44,3.8884765433068225,97.64898624847743,99.34529333622902,0.09491273894039207,36.1326546342857,48.51177013196901,1.1838869680999862,509.91676413387006,Poor
Female,Rural,10935.00915457086,50,3.7681608862729834,95.5697625974459,96.9412591976117,0.06143871560957606,10.002496583816743,48.34433399981807,1.0224426716638748,564.1351116150862,Poor
Male,Urban,6809.620713110069,47,4.127567612562514,99.81814185797003,95.9167780171005,0.1674497680792959,16.67824788688636,37.9283794322732,1.005009179329514,515.2946970005266,Poor
Male,Rural,11893.77149024372,63,3.6980979646786207,91.4972722286124,77.64735393983246,0.1769936144306268,21.82228372005159,66.50747154761311,2.0294656269617968,710.5642195697161,Good
Male,Urban,8974.883977972151,39,3.878587789802029,84.61534264864527,96.42286915283248,0.21002625621988538,43.32373328172211,34.598748910175594,1.7982296584674298,573.3624078748545,Poor
Female,Rural,13861.69708637612,39,4.415633759916478,98.05691862478612,99.85940880746132,0.6413841861430065,23.429145856299826,45.47902807997473,1.9028054403299,597.0752070692322,Fair
Female,Urban,12126.922320954125,49,4.598927103642962,91.78270031072144,78.42287439987321,0.13809335529242955,29.657346486335122,52.10583326186253,1.5897325163957554,597.981183530181,Fair
Male,Rural,7474.940115878622,53,3.520632799196258,85.60474570571576,83.26570652255829,0.1560681352009976,6.982558176396509,26.663382657363517,2.387462775179792,441.7996458684844,Poor
Male,Urban,6691.894739326126,58,3.625184264699094,94.57022300028437,94.24039593472733,0.6128523077138371,7.945626792061841,41.43602162529637,1.9791900104352624,509.8953444894785,Poor
Male,Rural,8554.474404045337,50,4.782570862753411,88.47819758591196,93.23172818664914,0.36558187179618484,26.561640809625082,60.03121288198207,1.5999953644986553,631.9046227961691,Fair
Male,Rural,11660.421271394236,54,3.821981154649059,95.48821104924119,80.07235096266544,0.030694032828540458,13.130287818880499,77.82303451517257,0.7794589214043244,564.4583249702109,Poor
Female,Urban,14264.540941469386,52,3.849216183800585,92.44018100383283,98.51588265440617,0.0666996733307814,14.7806183506023,86.14200355900003,1.0919156232354132,663.3676878814445,Fair
Male,Rural,9778.983148008152,52,4.005631776498701,97.73156742989534,77.77910134258173,0.050004239390206005,3.501608745260018,34.6657729322637,1.701917679998017,566.0224852364053,Poor
Male,Urban,15777.391130298907,43,4.798814513658501,92.99922962330804,81.41154336320497,0.16337979886418555,7.2491973280412765,53.819684197609384,1.0950709138268362,671.0775967180514,Good
Female,Urban,9592.771321314787,59,3.63181216373928,97.50630872454349,97.65110433559921,0.10662330637783757,37.06421981106609,64.03718951006229,2.1750295346699935,625.5726259939041,Fair
Female,Urban,5000.0,50,4.577244650662392,97.60374413026052,89.06726404791543,0.12093164544080709,17.524720300571133,50.42614394736072,1.3981850266186078,526.5434866384223,Poor
Male,Rural,11770.511809393372,69,4.2015372396771316,94.28936215358755,93.35621140933218,0.054849946438832495,20.266020835399388,60.773566678474076,2.1231109603013834,669.6369731712617,Good
Male,Urban,16870.287438050153,44,4.674751227438279,96.33184033074718,98.55169734318659,0.03886646686356145,22.803302675681174,20.653922085485444,0.9418280648984206,715.4936482110603,Good
Male,Urban,16898.001020973228,48,4.532078943103139,93.48253061706352,94.06170415933569,0.1320349163051261,26.13698691588261,41.89700214653845,1.296218896863741,613.309208091862,Fair
Female,Urban,9100.572278153995,54,4.460205562827734,79.17335663726575,99.63588806448746,0.28469022386770115,44.374821839481555,26.04352966288211,1.0298110155292723,629.0288984517513,Fair
Female,Rural,9661.032372330026,35,3.560646904404871,95.30193355781024,97.26014069956265,0.32865478472995957,21.604097800671553,37.913348102023306,1.4267590483595578,534.4881604943578,Poor
Male,Rural,12895.741040138293,48,3.9631667875912435,90.95519069825637,94.74015368600196,0.46493742425635914,34.86110442396324,16.573587671597714,1.2907514989582698,721.1863405240379,Good
Male,Urban,11118.681676123688,57,3.8407420098449285,93.02747344453792,89.78689085199785,0.22623636635687772,31.18588120050425,25.28319302262493,1.6670077432973343,584.5344402031333,Fair
Female,Urban,13316.154581825482,40,3.578215891010403,97.32694967454384,95.44612433435401,0.11309647137065593,6.084661429465299,47.60767800346382,1.3691183877285413,620.6270307809382,Fair
Male,Urban,10850.680312569153,43,4.45885141392165,95.60332020598958,85.33154587425506,0.039528272667670214,27.707654928235623,50.92530695702369,1.3660430271065065,649.0741326197003,Fair
Male,Urban,9731.833727615878,47,4.542697472228228,95.36534832775521,94.21028214549484,0.16818096552582484,18.06140515332585,73.33372284860994,0.7372673203630491,591.6821806983818,Fair
Female,Urban,10310.879045779728,46,3.6008543758175975,96.93004562237287,95.24916897428898,0.06933720957948268,21.76545830287987,58.73827779277006,0.5589146192474225,484.0015607550612,Poor
Male,Urban,15867.175578853694,49,4.652762663954148,97.64687093932825,87.72704016879503,0.0008045494037007193,18.430158647998404,25.139102494355214,1.1236797738407427,732.9312445455346,Good
Male,Rural,11085.146049808727,42,3.930239908356101,97.02187648297797,96.08664639210656,0.065596684643773,40.73418397574957,38.278401129632975,1.3018477010220404,615.7501741121395,Fair
Female,Urban,16815.644915216675,43,3.943238940572761,87.94819056085808,90.61488004077303,0.37726501267451257,29.794609234379244,71.68117187578115,0.9485851509933766,695.9089405128154,Good
